FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
24,30,400,0.00123,0.0704669,0.0692369
34,58,1304,0.00153,0.0730228,0.0714928
37,58,5048,0.001578,0.0757434,0.0741654
42,44,4936,0.001638,0.0761296,0.0744916
46,44,4368,0.001666,0.0771732,0.0755072
249,89,400,0.007468,0.124318,0.11685
370,70,400,0.010991,0.139375,0.128384
678,99,152,0.020675,0.148824,0.128149
679,99,2760,0.025326,0.148951,0.123625
680,95,784,0.032734,0.148996,0.116262
682,9,4840,0.035132,0.149454,0.114322
683,9,1456,0.035361,0.149521,0.11416
684,40,540,0.038729,0.149565,0.110836
145,38,7400,0.004071,0.204202,0.200131
139,35,11400,0.003881,0.20622,0.202339
176,88,6400,0.00524,0.213275,0.208035
686,33,112,0.050999,0.224438,0.173439
703,104,360,0.0822,0.256074,0.173874
711,20,336,0.098805,0.273582,0.174777
86,86,17600,0.002876,0.285456,0.28258
715,95,336,0.108467,0.289523,0.181056
717,17,336,0.117712,0.305025,0.187313
212,38,12000,0.006666,0.328111,0.321445
720,107,264,0.142544,0.333653,0.191109
722,40,336,0.147932,0.339012,0.19108
723,101,448,0.14899,0.340077,0.191087
725,63,2704,0.156219,0.347329,0.19111
692,52,7848,0.061402,0.359037,0.297635
618,62,7800,0.017843,0.359476,0.341633
733,49,264,0.16854,0.359496,0.190956
734,32,1456,0.168583,0.359595,0.191012
707,8,9208,0.082339,0.36341,0.281071
746,8,2136,0.18226,0.373368,0.191108
749,82,2704,0.18514,0.376349,0.191209
750,102,432,0.197875,0.387243,0.189368
753,44,2704,0.201624,0.390779,0.189155
756,58,4576,0.201791,0.3913,0.189509
757,23,560,0.210114,0.398954,0.18884
758,57,648,0.220192,0.408936,0.188744
759,99,832,0.220569,0.409379,0.18881
184,99,27200,0.005615,0.425452,0.419837
761,98,2288,0.240194,0.428071,0.187877
762,98,4160,0.240203,0.428296,0.188093
765,107,2344,0.242628,0.431316,0.188688
766,107,3800,0.242668,0.431713,0.189045
215,96,20400,0.006682,0.433163,0.426481
767,13,448,0.249047,0.437241,0.188194
