FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
24,30,400,0.00123,0.0704669,0.0692369
34,58,1304,0.00153,0.0729756,0.0714456
37,58,5048,0.001578,0.0756254,0.0740474
46,44,4368,0.001666,0.0769844,0.0753184
405,64,1800,0.011811,0.100193,0.0883817
677,99,1664,0.020646,0.108601,0.0879555
678,99,152,0.020675,0.108612,0.0879369
680,95,784,0.032734,0.108761,0.0760269
682,9,4840,0.035132,0.109219,0.0740868
684,40,540,0.038729,0.109312,0.0705834
42,44,4936,0.001638,0.125891,0.124253
679,99,2760,0.025326,0.165152,0.139826
698,54,2648,0.07062,0.165411,0.0947912
700,100,3120,0.070702,0.165501,0.0947994
699,54,3688,0.070653,0.165783,0.0951303
703,104,360,0.0822,0.166231,0.084031
685,98,6448,0.040164,0.166651,0.126487
704,8,568,0.082223,0.167173,0.0849503
710,82,2704,0.085306,0.167417,0.0821108
711,20,336,0.098805,0.19343,0.0946252
715,95,336,0.108467,0.205766,0.0972991
716,22,448,0.110089,0.207707,0.0976178
717,17,336,0.117712,0.215885,0.0981732
718,99,624,0.120646,0.218733,0.0980871
702,8,6656,0.082183,0.229494,0.147311
720,107,264,0.142544,0.246713,0.104169
722,40,336,0.147932,0.252945,0.105013
723,101,448,0.14899,0.253774,0.104784
725,63,2704,0.156219,0.259647,0.103428
86,86,17600,0.002876,0.260496,0.25762
81,95,20600,0.002831,0.261133,0.258302
727,25,5200,0.161387,0.263947,0.10256
728,52,2704,0.16144,0.264006,0.102566
729,25,4160,0.161453,0.264423,0.10297
87,50,16000,0.002911,0.266125,0.263214
733,49,264,0.16854,0.270145,0.101605
736,54,4840,0.170673,0.272616,0.101943
737,54,2760,0.17069,0.272959,0.102269
740,100,416,0.170749,0.273111,0.102362
743,31,472,0.179818,0.281477,0.101659
749,82,2704,0.18514,0.287227,0.102087
705,8,8680,0.082258,0.290284,0.208026
707,8,9208,0.082339,0.290402,0.208063
719,9,4784,0.135163,0.294089,0.158926
750,102,432,0.197875,0.297387,0.0995123
751,25,4368,0.198964,0.298755,0.0997914
753,44,2704,0.201624,0.301197,0.0995728
754,44,1248,0.201674,0.301348,0.0996744
756,58,4576,0.201791,0.302086,0.100295
757,23,560,0.210114,0.307872,0.0977577
758,57,648,0.220192,0.3157,0.0955079
759,99,832,0.220569,0.316143,0.0955742
760,14,864,0.221267,0.316656,0.0953892
726,112,6448,0.161387,0.320625,0.159238
730,52,5824,0.161471,0.320768,0.159297
732,63,5616,0.166759,0.32465,0.157891
735,100,5672,0.170614,0.327419,0.156805
738,100,7544,0.170702,0.32767,0.156968
741,100,5200,0.170829,0.328099,0.15727
172,38,8400,0.005038,0.328359,0.323321
762,98,4160,0.240203,0.333548,0.0933451
764,107,4160,0.242514,0.336218,0.0937039
765,107,2344,0.242628,0.336401,0.0937725
745,8,5880,0.182256,0.339644,0.157388
747,8,4632,0.182272,0.340139,0.157867
748,8,7072,0.182358,0.340428,0.15807
588,77,11200,0.017127,0.341263,0.324136
767,13,448,0.249047,0.342207,0.0931601
768,51,448,0.251,0.343999,0.0929993
6,45,57800,0.000745,0.347524,0.346779
771,63,4632,0.256314,0.348583,0.092269
773,25,472,0.261363,0.351537,0.0901735
776,29,56,0.261426,0.351621,0.0901948
779,25,1720,0.261483,0.352029,0.0905456
778,112,5048,0.261465,0.352726,0.0912613
780,52,264,0.261563,0.352792,0.0912291
784,25,2856,0.26172,0.353247,0.0915275
752,58,5352,0.201541,0.3552,0.153659
786,49,3592,0.268672,0.358804,0.0901322
790,81,3744,0.270676,0.360938,0.0902624
791,81,1816,0.270702,0.361269,0.0905666
721,112,7336,0.146299,0.363457,0.217158
795,31,472,0.279782,0.368653,0.0888711
798,104,1456,0.282144,0.370551,0.0884067
800,104,4728,0.282249,0.371255,0.0890063
803,23,972,0.298973,0.38482,0.0858472
808,58,624,0.301676,0.388318,0.0866419
809,44,1248,0.301696,0.388642,0.0869457
810,44,2704,0.301728,0.388874,0.0871458
763,107,5048,0.242483,0.389653,0.14717
766,107,3800,0.242668,0.390329,0.147661
811,15,1120,0.305267,0.392483,0.0872157
812,57,896,0.308525,0.394515,0.08599
697,49,12896,0.068572,0.397164,0.328592
772,63,8112,0.256346,0.401081,0.144735
774,52,4840,0.261363,0.403662,0.142299
782,25,6504,0.261702,0.404113,0.142411
781,112,4632,0.261702,0.404214,0.142512
813,99,4576,0.320526,0.404464,0.0839376
815,50,540,0.321235,0.404983,0.0837477
816,86,432,0.321321,0.405071,0.0837499
817,92,448,0.321595,0.405308,0.0837134
818,15,448,0.321597,0.405328,0.0837314
785,49,9512,0.268607,0.409224,0.140617
787,54,5672,0.270617,0.410719,0.140102
792,100,5672,0.270716,0.410835,0.140119
788,71,5824,0.270644,0.410917,0.140273
789,54,6032,0.270665,0.410971,0.140306
793,100,8376,0.270769,0.411334,0.140565
822,41,216,0.338739,0.418929,0.08019
797,8,8264,0.282115,0.420571,0.138456
799,8,7488,0.282193,0.420798,0.138605
801,104,6808,0.282285,0.42101,0.138725
823,98,416,0.340099,0.421024,0.0809252
824,98,56,0.340164,0.421066,0.0809019
826,107,1456,0.34263,0.423986,0.0813556
139,35,11400,0.003881,0.429972,0.426091
827,74,324,0.349947,0.430288,0.0803407
828,101,1008,0.350986,0.431308,0.080322
241,35,10400,0.007391,0.433896,0.426505
805,44,6032,0.301527,0.437167,0.13564
832,25,208,0.36144,0.442005,0.0805648
833,25,2080,0.361441,0.442275,0.0808336
835,25,2080,0.361521,0.443219,0.0816977
836,25,3384,0.361562,0.443515,0.0819535
837,32,1512,0.368519,0.44924,0.0807212
846,81,2136,0.370891,0.451622,0.0807309
843,54,1816,0.370758,0.451738,0.0809796
847,71,3120,0.372226,0.453495,0.0812686
775,52,10136,0.261393,0.455151,0.193758
755,58,13368,0.201685,0.457036,0.255351
849,31,2704,0.379895,0.45881,0.0789148
850,31,1872,0.379952,0.458943,0.0789907
820,9,7848,0.335074,0.465986,0.130912
856,88,112,0.393021,0.471038,0.0780171
857,48,648,0.39358,0.471319,0.0777392
858,62,560,0.393661,0.471376,0.077715
802,104,7432,0.282313,0.471591,0.189278
859,50,1008,0.396146,0.473452,0.077306
825,107,8528,0.342583,0.473712,0.131129
860,86,224,0.39723,0.474492,0.0772619
862,44,3272,0.401576,0.479235,0.0776594
863,4,336,0.405233,0.482626,0.0773934
865,95,784,0.408534,0.485936,0.0774017
807,58,7072,0.301597,0.486998,0.185401
829,63,7072,0.356394,0.487296,0.130902
426,66,15400,0.012413,0.488663,0.47625
830,52,7128,0.361377,0.491527,0.13015
834,25,4728,0.361468,0.491836,0.130368
831,52,6864,0.361396,0.491851,0.130455
866,99,1400,0.420664,0.496967,0.0763035
838,32,5560,0.368611,0.497865,0.129254
840,54,9568,0.370685,0.499241,0.128556
842,100,6296,0.370726,0.499661,0.128935
844,54,4160,0.370778,0.499877,0.129099
845,54,5880,0.370867,0.499947,0.12908
848,71,8264,0.372327,0.501023,0.128696
852,8,6296,0.382367,0.506856,0.124489
851,104,9360,0.382198,0.50701,0.124812
853,104,7696,0.38241,0.507161,0.124751
868,9,3744,0.435056,0.510532,0.0754763
869,25,3536,0.441277,0.516334,0.0750569
872,18,1232,0.451004,0.526165,0.0751607
861,44,11440,0.40155,0.526481,0.124931
166,100,20200,0.004797,0.528246,0.523449
202,41,26200,0.00651,0.530132,0.523622
873,63,3952,0.45629,0.532275,0.075985
874,18,1456,0.460253,0.536088,0.0758351
875,6,336,0.460274,0.536098,0.0758239
877,112,3536,0.461446,0.537754,0.0763077
880,29,2760,0.461475,0.538367,0.0768924
881,112,2704,0.461572,0.538957,0.0773853
884,52,4840,0.463474,0.541327,0.0778528
543,41,12200,0.016082,0.541777,0.525695
885,49,1304,0.468516,0.545283,0.0767669
886,49,2760,0.468538,0.545599,0.0770614
888,32,2704,0.468595,0.545746,0.0771513
891,81,2024,0.470626,0.547749,0.0771225
892,54,2440,0.470713,0.548137,0.077424
894,81,4576,0.470765,0.548743,0.0779775
895,81,2760,0.470773,0.549181,0.0784075
898,71,4992,0.470839,0.55014,0.0793009
841,100,15392,0.370708,0.551316,0.180608
19,89,105000,0.001065,0.554696,0.553631
902,31,832,0.479825,0.555943,0.0761184
904,8,1816,0.482235,0.558164,0.0759291
905,8,4160,0.482268,0.558387,0.0761187
906,8,2344,0.482269,0.558519,0.0762502
854,104,22616,0.382437,0.559126,0.176689
796,81,81000,0.280896,0.567979,0.287083
870,107,8792,0.442558,0.569596,0.127038
871,107,3744,0.442564,0.569809,0.127245
909,12,672,0.498807,0.574832,0.0760246
908,92,1008,0.498807,0.574913,0.0761062
910,108,108,0.498969,0.575002,0.0760327
911,102,216,0.504164,0.579771,0.0756074
914,86,224,0.508473,0.585738,0.0772653
398,17,14400,0.011502,0.587234,0.575732
915,0,896,0.510104,0.587378,0.077274
876,29,6448,0.461371,0.588375,0.127004
879,25,7904,0.46147,0.588673,0.127203
882,52,5408,0.461634,0.588682,0.127048
878,112,7128,0.461454,0.588997,0.127543
883,52,7128,0.463473,0.590945,0.127472
662,3,11400,0.019477,0.595276,0.575799
887,49,4576,0.468555,0.595873,0.127318
917,97,560,0.517729,0.596081,0.0783515
890,100,5768,0.470611,0.597463,0.126852
896,54,5200,0.470785,0.598052,0.127267
