FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
24,30,400,0.00123,0.0704669,0.0692369
34,58,1304,0.00153,0.0729284,0.0713984
329,106,112,0.00898,0.0812359,0.0722559
678,99,152,0.020675,0.0924328,0.0717578
679,99,2760,0.025326,0.0925606,0.0672346
680,95,784,0.032734,0.098833,0.066099
682,9,4840,0.035132,0.10141,0.0662785
683,9,1456,0.035361,0.101489,0.066128
684,40,540,0.038729,0.104818,0.0660892
698,54,2648,0.07062,0.14267,0.0720496
703,104,360,0.0822,0.148279,0.0660794
704,8,568,0.082223,0.148672,0.0664488
685,98,6448,0.040164,0.150355,0.110191
710,82,2704,0.085306,0.15149,0.0661844
1,72,19400,0.000151,0.154792,0.154641
711,20,336,0.098805,0.176169,0.0773636
714,44,680,0.10157,0.179505,0.077935
715,95,336,0.108467,0.186007,0.0775401
716,22,448,0.110089,0.187639,0.0775496
615,90,12800,0.017824,0.189917,0.172093
700,100,3120,0.070702,0.19214,0.121438
717,17,336,0.117712,0.192152,0.0744396
699,54,3688,0.070653,0.192189,0.121536
702,8,6656,0.082183,0.193531,0.111348
706,104,7128,0.082293,0.19361,0.111317
705,8,8680,0.082258,0.193776,0.111518
707,8,9208,0.082339,0.194213,0.111874
719,9,4784,0.135163,0.208426,0.0732633
720,107,264,0.142544,0.220448,0.0779037
722,40,336,0.147932,0.225238,0.0773057
723,101,448,0.14899,0.226277,0.0772867
172,38,8400,0.005038,0.226304,0.221266
712,58,4368,0.101445,0.229062,0.127617
728,52,2704,0.16144,0.238916,0.0774758
733,49,264,0.16854,0.243712,0.0751716
0,69,88600,0.000119,0.246172,0.246053
6,45,57800,0.000745,0.2593,0.258555
750,102,432,0.197875,0.274732,0.0768572
752,58,5352,0.201541,0.279138,0.0775972
725,63,2704,0.156219,0.283626,0.127407
491,103,10000,0.013376,0.284973,0.271597
495,79,12400,0.013458,0.285469,0.272011
540,33,10800,0.016056,0.287178,0.271122
730,52,5824,0.161471,0.288505,0.127034
726,112,6448,0.161387,0.288555,0.127168
729,25,4160,0.161453,0.288739,0.127286
758,57,648,0.220192,0.294276,0.0740843
759,99,832,0.220569,0.29434,0.0737706
760,14,864,0.221267,0.294477,0.0732102
