FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
42,58,1341,0.00153,0.0751038,0.0735738
49,44,4852,0.001638,0.0778802,0.0762422
222,89,458,0.007645,0.114875,0.10723
450,87,458,0.013863,0.122333,0.10847
602,99,123,0.020869,0.129296,0.108427
630,107,1475,0.026134,0.133961,0.107827
635,45,762,0.030924,0.134839,0.103915
636,95,762,0.032591,0.134876,0.102285
638,65,762,0.034424,0.135128,0.100704
51,44,4372,0.001663,0.154575,0.152912
109,72,10639,0.003665,0.17083,0.167165
639,79,162,0.049242,0.183353,0.134111
640,33,162,0.050571,0.188966,0.138395
644,69,275,0.054877,0.201904,0.147027
625,99,2905,0.025571,0.21636,0.190789
628,107,4897,0.025906,0.216761,0.190855
660,54,2558,0.070884,0.217261,0.146377
661,54,3655,0.070922,0.217538,0.146616
668,104,324,0.082965,0.218354,0.135389
665,8,575,0.082545,0.220172,0.137627
674,98,575,0.085447,0.220298,0.134851
2,72,11489,0.000158,0.223013,0.222855
679,44,662,0.101426,0.241803,0.140377
681,57,462,0.107372,0.249865,0.142493
682,67,377,0.107791,0.250268,0.142477
683,45,363,0.109771,0.252334,0.142563
684,95,363,0.111438,0.253887,0.142449
685,14,377,0.112808,0.255748,0.14294
686,65,363,0.11327,0.256099,0.142829
119,35,11489,0.00388,0.259554,0.255674
688,99,694,0.123259,0.266754,0.143495
208,35,10639,0.007388,0.277767,0.270379
692,9,258,0.143292,0.285493,0.142201
648,29,6244,0.060318,0.288848,0.22853
651,76,7744,0.061561,0.290146,0.228585
652,74,7744,0.061897,0.290535,0.228638
693,83,423,0.148834,0.290847,0.142013
656,70,3188,0.066235,0.294512,0.228277
696,71,258,0.156937,0.298137,0.1412
664,8,6794,0.082514,0.298841,0.216327
673,98,6794,0.085416,0.299047,0.213631
669,104,7294,0.083055,0.299874,0.216819
698,32,1458,0.159641,0.303356,0.143715
702,52,4058,0.164255,0.307954,0.143699
705,70,463,0.165266,0.309253,0.143987
710,100,463,0.166655,0.311043,0.144388
28,45,20243,0.001169,0.311967,0.310798
39,62,26223,0.001448,0.317587,0.316139
722,31,458,0.182368,0.325424,0.143056
687,82,6244,0.119235,0.340543,0.221308
150,100,20489,0.004904,0.342528,0.337624
733,52,4405,0.203767,0.343103,0.139336
154,18,12243,0.005056,0.343744,0.338688
690,112,4897,0.123991,0.345176,0.221185
165,99,25609,0.005768,0.345908,0.34014
691,107,4808,0.12503,0.345955,0.220925
735,44,1294,0.209163,0.347126,0.137963
171,77,16588,0.006119,0.34729,0.341171
740,112,4058,0.219786,0.356235,0.136449
741,99,877,0.223154,0.358896,0.135742
659,52,4897,0.06846,0.371571,0.303111
697,63,2560,0.157139,0.373721,0.216582
746,17,877,0.242013,0.374702,0.132689
666,8,8617,0.082583,0.374853,0.29227
699,25,5376,0.159911,0.377874,0.217963
700,25,4058,0.159979,0.378039,0.21806
8,72,21588,0.000418,0.378841,0.378423
703,70,5617,0.16513,0.381838,0.216708
711,100,5474,0.16674,0.38444,0.2177
712,81,5294,0.167073,0.384682,0.217609
714,76,2560,0.171396,0.387427,0.216031
717,74,5794,0.171762,0.387847,0.216085
754,27,463,0.25941,0.388995,0.129585
755,29,56,0.260153,0.389537,0.129384
756,51,463,0.261333,0.39019,0.128857
758,81,1823,0.262828,0.392145,0.129317
759,25,463,0.263338,0.392425,0.129087
760,25,1794,0.263463,0.392746,0.129283
762,25,2962,0.263705,0.393495,0.12979
720,54,4909,0.178614,0.394397,0.215783
721,54,2987,0.178631,0.394546,0.215915
680,58,4308,0.102615,0.395,0.292385
772,52,463,0.267614,0.397371,0.129757
769,76,262,0.267369,0.397616,0.130247
770,74,4938,0.26749,0.397664,0.130174
774,52,1794,0.267739,0.397811,0.130072
773,74,262,0.267705,0.398336,0.130631
776,52,2962,0.267981,0.39874,0.130759
726,8,7245,0.182962,0.400224,0.217262
727,98,5974,0.185762,0.401858,0.216096
778,104,1475,0.27451,0.403834,0.129324
779,104,4558,0.274618,0.404168,0.12955
782,31,475,0.278096,0.407015,0.128919
732,25,4405,0.199491,0.41289,0.213399
736,58,5310,0.210666,0.419917,0.209251
738,58,4737,0.210919,0.42046,0.209541
739,112,5376,0.219718,0.426489,0.206771
792,44,2694,0.309058,0.433635,0.124577
794,44,1649,0.309114,0.434277,0.125163
798,58,684,0.310887,0.435921,0.125034
742,9,5376,0.239019,0.44273,0.203711
743,9,4058,0.239057,0.443058,0.204001
744,9,2362,0.239175,0.443176,0.204001
745,9,3909,0.239223,0.44327,0.204047
799,99,4712,0.320135,0.443673,0.123538
800,99,2622,0.320221,0.443911,0.12369
803,112,463,0.323145,0.445668,0.122523
804,112,1794,0.32327,0.446049,0.122779
806,112,2962,0.323512,0.446883,0.123371
704,70,7810,0.165218,0.451168,0.28595
708,100,5617,0.166519,0.452118,0.285599
747,63,8376,0.252868,0.452142,0.199274
748,63,6117,0.252871,0.452271,0.1994
749,63,4655,0.252989,0.452564,0.199575
808,9,1477,0.336958,0.455402,0.118444
715,76,5794,0.171426,0.455559,0.284133
753,112,4405,0.259299,0.456393,0.197094
761,25,6889,0.263687,0.459215,0.195528
763,70,5889,0.265246,0.460597,0.195351
764,70,8424,0.2653,0.461115,0.195815
765,100,5889,0.266634,0.46187,0.195236
767,76,4938,0.267153,0.462295,0.195142
812,32,1575,0.351096,0.466032,0.114936
780,104,6810,0.274656,0.468418,0.193762
781,104,7319,0.274684,0.468531,0.193847
814,90,399,0.355612,0.469631,0.114019
783,8,8092,0.278279,0.470948,0.192669
785,54,5889,0.278525,0.471231,0.192706
784,8,7497,0.278353,0.471278,0.192925
786,54,6424,0.278569,0.471537,0.192968
790,98,7497,0.281255,0.474422,0.193167
