FlowID,Leaf,Size,StartTime,EndTime,CompletionTime
42,58,1341,0.00153,0.0751746,0.0736446
44,58,5244,0.001576,0.0776949,0.0761189
51,44,4372,0.001663,0.0791845,0.0775215
602,99,123,0.020869,0.109209,0.0883403
625,99,2905,0.025571,0.113157,0.0875857
635,45,762,0.030924,0.114793,0.083869
636,95,762,0.032591,0.11483,0.082239
638,65,762,0.034424,0.115081,0.0806575
2,72,11489,0.000158,0.117735,0.117577
49,44,4852,0.001638,0.134224,0.132586
655,25,4897,0.064184,0.170421,0.106237
628,107,4897,0.025906,0.175841,0.149935
668,104,324,0.082965,0.177611,0.094646
665,8,575,0.082545,0.179524,0.0969786
22,78,15411,0.001056,0.188024,0.186968
679,44,662,0.101426,0.202302,0.100876
682,67,377,0.107791,0.211518,0.103727
683,45,363,0.109771,0.213613,0.103842
684,95,363,0.111438,0.215175,0.103737
685,14,377,0.112808,0.21676,0.103952
686,65,363,0.11327,0.217156,0.103886
688,99,694,0.123259,0.226967,0.103708
648,29,6244,0.060318,0.230958,0.17064
660,54,2558,0.070884,0.239463,0.168579
661,54,3655,0.070922,0.239534,0.168612
664,8,6794,0.082514,0.242156,0.159642
669,104,7294,0.083055,0.242582,0.159527
692,9,258,0.143292,0.249014,0.105722
693,83,423,0.148834,0.253547,0.104713
696,71,258,0.156937,0.260438,0.103501
697,63,2560,0.157139,0.260755,0.103616
712,81,5294,0.167073,0.271183,0.10411
714,76,2560,0.171396,0.274438,0.103042
103,70,20489,0.003515,0.275159,0.271644
687,82,6244,0.119235,0.283746,0.164511
722,31,458,0.182368,0.285489,0.103121
724,8,2177,0.182864,0.286447,0.103583
689,112,5121,0.123921,0.288735,0.164814
690,112,4897,0.123991,0.289018,0.165027
728,98,2177,0.185766,0.289975,0.104209
729,98,4712,0.185778,0.290303,0.104525
691,107,4808,0.12503,0.290423,0.165393
490,37,11243,0.015589,0.291555,0.275966
506,77,11778,0.016723,0.29277,0.276047
731,47,494,0.193497,0.296474,0.102977
659,52,4897,0.06846,0.298729,0.230269
732,25,4405,0.199491,0.300633,0.101142
666,8,8617,0.082583,0.302413,0.21983
676,98,9310,0.085573,0.302895,0.217322
738,58,4737,0.210919,0.310635,0.0997161
10,72,39383,0.000589,0.311323,0.310734
28,45,20243,0.001169,0.312659,0.31149
740,112,4058,0.219786,0.317963,0.0981766
50,73,41029,0.001649,0.31943,0.317781
741,99,877,0.223154,0.320395,0.0972406
678,44,10235,0.101338,0.320987,0.219649
701,52,5376,0.164187,0.326823,0.162636
709,100,7810,0.166607,0.329234,0.162627
713,63,5794,0.167141,0.329509,0.162368
715,76,5794,0.171426,0.332463,0.161037
717,74,5794,0.171762,0.332764,0.161002
745,9,3909,0.239223,0.335304,0.0960809
720,54,4909,0.178614,0.339572,0.160958
721,54,2987,0.178631,0.339837,0.161206
725,8,4712,0.182876,0.343901,0.161025
726,8,7245,0.182962,0.344406,0.161444
727,98,5974,0.185762,0.346555,0.160793
752,71,3558,0.258459,0.35458,0.096121
754,27,463,0.25941,0.355284,0.0958744
753,112,4405,0.259299,0.355412,0.0961131
755,29,56,0.260153,0.355947,0.0957939
756,51,463,0.261333,0.356979,0.0956464
673,98,6794,0.085416,0.358362,0.272946
758,81,1823,0.262828,0.358431,0.0956027
759,25,463,0.263338,0.358702,0.0953638
675,98,8617,0.085485,0.360108,0.274623
733,52,4405,0.203767,0.361153,0.157386
769,76,262,0.267369,0.362797,0.0954275
772,52,463,0.267614,0.362911,0.0952968
774,52,1794,0.267739,0.363218,0.0954786
773,74,262,0.267705,0.363612,0.0959072
734,44,2659,0.209118,0.365799,0.156681
29,48,57447,0.001173,0.3706,0.369427
782,31,475,0.278096,0.372585,0.0944887
739,112,5376,0.219718,0.374324,0.154606
62,34,40609,0.002204,0.381331,0.379127
708,100,5617,0.166519,0.384491,0.217972
742,9,5376,0.239019,0.388642,0.149623
743,9,4058,0.239057,0.388946,0.149889
119,35,11489,0.00388,0.390307,0.386427
182,113,7705,0.006571,0.392846,0.386275
794,44,1649,0.309114,0.398623,0.0895085
795,44,1218,0.309225,0.398759,0.0895337
796,44,2748,0.309259,0.39897,0.0897111
798,58,684,0.310887,0.400587,0.0897003
747,63,8376,0.252868,0.402971,0.150103
748,63,6117,0.252871,0.4031,0.150229
749,63,4655,0.252989,0.403383,0.150394
750,63,8319,0.253026,0.403696,0.15067
800,99,2622,0.320221,0.409383,0.0891615
757,81,3688,0.2628,0.411546,0.148746
803,112,463,0.323145,0.411708,0.0885626
804,112,1794,0.32327,0.412069,0.0887987
761,25,6889,0.263687,0.412789,0.149102
806,112,2962,0.323512,0.412996,0.0894843
762,25,2962,0.263705,0.413161,0.149456
763,70,5889,0.265246,0.413531,0.148285
768,76,10235,0.267191,0.415035,0.147844
770,74,4938,0.26749,0.415132,0.147642
771,74,10235,0.267527,0.415595,0.148068
776,52,2962,0.267981,0.416055,0.148074
779,104,4558,0.274618,0.421456,0.146838
780,104,6810,0.274656,0.421562,0.146906
781,104,7319,0.274684,0.421773,0.147089
808,9,1477,0.336958,0.423125,0.0861673
785,54,5889,0.278525,0.424618,0.146093
784,8,7497,0.278353,0.424712,0.146359
786,54,6424,0.278569,0.424877,0.146308
39,62,26223,0.001448,0.427007,0.425559
789,98,8092,0.281181,0.427442,0.146261
790,98,7497,0.281255,0.427579,0.146324
810,82,2224,0.343824,0.429907,0.0860826
811,82,4147,0.343833,0.430293,0.0864603
812,32,1575,0.351096,0.435995,0.084899
814,90,399,0.355612,0.439794,0.084182
791,49,5621,0.300806,0.442419,0.141613
816,25,249,0.361715,0.445245,0.08353
817,25,2018,0.361716,0.445414,0.0836977
818,25,4748,0.36174,0.445863,0.0841232
819,25,2012,0.361797,0.446028,0.0842314
820,25,3367,0.361839,0.446346,0.0845065
821,81,2163,0.362479,0.446823,0.0843436
826,52,249,0.365991,0.451224,0.0852326
827,52,2018,0.365992,0.451418,0.0854263
792,44,2694,0.309058,0.452088,0.14303
829,52,2012,0.366073,0.452126,0.0860534
793,44,6424,0.309058,0.452275,0.143217
830,52,3367,0.366115,0.452519,0.0864043
797,58,7389,0.310813,0.45476,0.143947
835,83,1062,0.368963,0.455875,0.0869122
493,33,10753,0.01603,0.45682,0.44079
751,71,9876,0.258391,0.462461,0.20407
840,54,1899,0.379311,0.465361,0.08605
841,54,4032,0.379331,0.465697,0.0863656
802,107,9319,0.323109,0.466828,0.143719
805,112,6889,0.323495,0.467107,0.143612
764,70,8424,0.2653,0.46778,0.20248
766,100,8424,0.266688,0.468411,0.201723
775,52,6889,0.267964,0.469069,0.201105
846,31,1862,0.385945,0.469923,0.0839776
737,58,13639,0.210814,0.473211,0.262397
807,9,8974,0.336908,0.477014,0.140106
850,49,3188,0.397429,0.480683,0.0832539
813,32,5617,0.351194,0.490093,0.138899
88,95,20243,0.002836,0.490431,0.487595
815,63,7474,0.358396,0.49598,0.137584
856,4,363,0.41257,0.496207,0.0836375
171,77,16588,0.006119,0.498295,0.492176
823,70,6092,0.363328,0.501695,0.138367
857,106,663,0.419835,0.504621,0.0847863
828,52,4748,0.366016,0.504899,0.138883
832,76,6974,0.366234,0.505212,0.138978
833,74,7319,0.366552,0.505537,0.138985
859,99,1418,0.420854,0.505985,0.0851306
858,107,3737,0.420794,0.506031,0.0852372
394,8,26223,0.012551,0.50617,0.493619
860,112,249,0.421522,0.506599,0.0850768
861,112,2018,0.421523,0.506744,0.0852209
862,112,4748,0.421547,0.507196,0.0856488
864,112,3367,0.421647,0.507704,0.086057
865,45,794,0.423196,0.508927,0.0857307
866,95,794,0.424863,0.510399,0.0855362
836,104,9474,0.372368,0.511572,0.139204
837,104,7889,0.372593,0.511826,0.139233
867,65,794,0.426695,0.51243,0.0857354
839,54,9592,0.379237,0.518229,0.138992
842,54,5735,0.379413,0.518598,0.139185
801,107,7810,0.323081,0.519057,0.195976
0,69,97058,0.000119,0.520572,0.520453
843,8,6064,0.385578,0.521577,0.135999
845,31,2558,0.385887,0.521766,0.135879
870,82,475,0.43956,0.522902,0.0833423
871,82,55,0.439628,0.522939,0.0833112
847,98,6064,0.38848,0.523723,0.135243
848,98,4117,0.388672,0.5241,0.135428
872,25,3517,0.441559,0.524992,0.0834328
873,52,3517,0.445835,0.529225,0.0833899
849,49,5794,0.395814,0.529835,0.134021
875,32,2655,0.450219,0.533532,0.0833131
877,29,2938,0.450271,0.534105,0.0838342
878,18,1294,0.456127,0.539704,0.0835768
879,71,1362,0.45651,0.540168,0.0836581
881,71,4737,0.456554,0.540814,0.08426
882,63,3944,0.458291,0.54225,0.0839589
96,27,52447,0.00309,0.543539,0.540449
883,6,312,0.459655,0.54362,0.0839654
855,44,3367,0.407894,0.5437,0.135806
884,81,2094,0.460164,0.544249,0.0840853
886,81,2962,0.460312,0.545105,0.0847935
891,3,312,0.4641,0.548958,0.0848576
892,18,1477,0.465616,0.550363,0.0847467
822,70,15490,0.363309,0.554216,0.190907
894,104,3122,0.470627,0.554966,0.0843392
824,100,15490,0.364698,0.556122,0.191424
831,76,7319,0.366216,0.557613,0.191397
834,74,6974,0.36657,0.558141,0.191571
897,48,158,0.476762,0.55995,0.0831878
901,74,4872,0.478199,0.562627,0.084428
902,54,2406,0.479133,0.563255,0.0841224
904,108,158,0.483937,0.567613,0.0836758
906,31,894,0.484816,0.56897,0.0841543
908,8,1894,0.485567,0.570017,0.0844496
909,8,4241,0.4856,0.570379,0.084779
910,8,2371,0.4856,0.57056,0.0849595
912,98,1894,0.488468,0.572637,0.0841691
868,9,8924,0.433938,0.572891,0.138953
913,98,4241,0.488501,0.57296,0.0844593
869,9,3622,0.433945,0.573186,0.139241
917,49,4987,0.496645,0.57959,0.0829448
919,112,3517,0.501366,0.583446,0.08208
851,49,8117,0.397537,0.584845,0.187308
874,29,6294,0.450169,0.586334,0.136165
880,71,2909,0.456538,0.593073,0.136535
854,44,11129,0.407871,0.595571,0.1877
887,70,5997,0.460377,0.596574,0.136197
888,81,6745,0.460398,0.596913,0.136515
889,100,5997,0.461765,0.597923,0.136158
890,25,7971,0.463275,0.599501,0.136226
925,47,277,0.517968,0.599958,0.0819897
926,12,677,0.519023,0.600995,0.081972
893,52,7971,0.467552,0.603876,0.136324
928,14,384,0.522713,0.604975,0.0822619
896,74,5389,0.476359,0.610456,0.134097
898,76,7424,0.477862,0.612292,0.13443
900,74,7424,0.478198,0.612666,0.134468
899,76,4872,0.477863,0.61269,0.134827
903,54,5471,0.479209,0.613726,0.134517
838,104,22848,0.372617,0.615443,0.242826
905,31,8819,0.484791,0.618944,0.134153
907,8,8034,0.48549,0.619913,0.134423
911,98,8034,0.488391,0.62207,0.133679
914,98,2371,0.488502,0.622218,0.133716
916,49,5819,0.49661,0.627767,0.131157
918,49,5889,0.496646,0.628051,0.131405
777,81,83102,0.273633,0.628099,0.354466
930,17,284,0.551918,0.630276,0.0783576
931,76,4546,0.55318,0.631695,0.0785149
932,74,4546,0.553516,0.632252,0.0787363
933,10,377,0.563295,0.641767,0.0784723
936,61,575,0.568056,0.645944,0.077888
927,29,7117,0.519166,0.650069,0.130903
929,112,7971,0.523083,0.654654,0.131571
938,18,1384,0.589578,0.666928,0.0773497
915,49,15620,0.496562,0.675899,0.179337
48,99,77058,0.001626,0.679682,0.678056
87,81,57447,0.002811,0.693744,0.690933
155,35,31551,0.005196,0.700055,0.694859
940,114,575,0.624482,0.700887,0.076405
941,30,575,0.624534,0.700964,0.0764297
942,89,777,0.63581,0.71341,0.0776003
943,87,777,0.642028,0.719728,0.0776996
944,45,177,0.647667,0.725247,0.07758
945,90,412,0.648675,0.726186,0.0775105
946,95,177,0.649334,0.726636,0.0773019
947,65,177,0.651167,0.727593,0.0764265
939,104,7092,0.61126,0.7373,0.12604
948,90,347,0.660914,0.740379,0.0794647
949,83,763,0.663194,0.742712,0.0795185
138,35,39383,0.004312,0.753781,0.749469
184,96,20489,0.006657,0.755831,0.749174
566,0,25589,0.018854,0.77019,0.751336
670,99,36599,0.084417,0.775923,0.691506
950,56,594,0.695712,0.778393,0.0826814
951,38,594,0.696994,0.779632,0.0826377
40,72,31551,0.001473,0.78268,0.781207
954,14,349,0.708732,0.795719,0.0869873
959,113,175,0.724928,0.813351,0.0884232
960,61,423,0.725847,0.814303,0.0884557
961,17,1449,0.727938,0.816403,0.0884654
962,17,418,0.728018,0.816491,0.0884726
963,12,1284,0.728928,0.817405,0.0884769
965,114,423,0.732273,0.82073,0.0884571
966,30,423,0.732326,0.820822,0.0884961
