interval,cdf
0.02699999999999999,0.5441061405679886
0.027999999999999983,0.5478806218013716
0.028999999999999984,0.5515433256952151
0.029999999999999985,0.5537329639358398
0.030999999999999986,0.5557988486934028
0.03199999999999998,0.5576351907001253
0.03299999999999998,0.5592479780277687
0.03399999999999998,0.561122244488978
0.03499999999999998,0.563501505002036
0.035999999999999976,0.5652400418366613
0.03699999999999998,0.5666771790593138
0.03799999999999998,0.5680364713490726
0.03899999999999998,0.5699726145518128
0.03999999999999997,0.5714875967073589
0.040999999999999974,0.5728389049014363
0.041999999999999975,0.5741043840669386
0.042999999999999976,0.5751463085533617
0.04399999999999998,0.576252105805236
0.04499999999999997,0.5773060064351812
0.04599999999999997,0.5782980303235954
0.04699999999999997,0.579479676484443
0.047999999999999966,0.5806872709562552
0.04899999999999997,0.5818230085669347
0.04999999999999997,0.5827990642639861
0.05099999999999997,0.5838849012766569
0.05199999999999997,0.5848709370933102
0.052999999999999964,0.5858729411013262
0.053999999999999965,0.5867551836741212
0.054999999999999966,0.5876314381751551
0.05599999999999996,0.5885296489393129
0.05699999999999996,0.5895336489712493
0.05799999999999996,0.5904039154005222
0.05899999999999996,0.5915196927719982
0.05999999999999996,0.5924797802776869
0.06099999999999996,0.5934977524770657
0.06199999999999996,0.5945077405807632
0.06299999999999996,0.5954758121821332
0.06399999999999995,0.5966335060559366
0.06499999999999995,0.5976973868054835
0.06599999999999995,0.598639510095889
0.06699999999999995,0.5996854266301528
0.06799999999999995,0.6008012040016287
0.06899999999999995,0.6019030092056623
0.06999999999999995,0.6027992239458998
0.07099999999999995,0.6036555182077302
0.07199999999999994,0.6045018323499589
0.07299999999999994,0.6054219993772405
0.07399999999999994,0.6062982538782745
0.07499999999999994,0.6071106356138571
0.07599999999999994,0.6079968702344929
0.07699999999999994,0.6089350014770577
0.07799999999999994,0.6098232321216137
0.07899999999999993,0.6107194468618512
0.07999999999999993,0.611583725219363
0.08099999999999993,0.6123302381655742
0.08199999999999993,0.6131106835184312
0.08299999999999993,0.6138312481536778
0.08399999999999994,0.6145338485736414
0.08499999999999994,0.6152404410414455
0.08599999999999992,0.6160947392793555
0.08699999999999992,0.6172544291770793
0.08799999999999993,0.6182504451133343
0.08899999999999993,0.6191985564755008
0.08999999999999993,0.6199071449672253
0.09099999999999993,0.6207215227267283
0.09199999999999993,0.6214440833858953
0.09299999999999993,0.6221486798297791
0.09399999999999993,0.6228792245846274
0.09499999999999992,0.6236417057222013
0.09599999999999992,0.6242385168743863
0.09699999999999992,0.6248992007920223
0.09799999999999992,0.6255678688053398
0.09899999999999992,0.6263163777754712
0.09999999999999992,0.6269391372386207
0.1,0.6269391372386207
0.11,0.6346637498103778
0.12,0.6411448394797563
0.13,0.6458354956925804
0.13999999999999999,0.6513984143585977
0.14999999999999997,0.6559693091362007
0.15999999999999998,0.6599513768573002
0.16999999999999998,0.664071170228904
0.17999999999999997,0.6676181047353672
0.18999999999999995,0.6706520610943002
0.19999999999999996,0.673901588036631
0.20999999999999996,0.6770573018547055
0.21999999999999995,0.680230979888063
0.22999999999999995,0.6831192265008104
0.23999999999999994,0.6854306222005765
0.24999999999999992,0.6876342326086435
0.2599999999999999,0.6894566024479237
0.2699999999999999,0.691785962362973
0.2799999999999999,0.6935145190779967
0.2899999999999999,0.6953847934913652
0.29999999999999993,0.6974267259618839
0.30999999999999994,0.699135322437704
0.3199999999999999,0.7008279507221614
0.32999999999999985,0.7024527141933269
0.33999999999999986,0.7039457400857492
0.34999999999999987,0.7052192033469329
0.3599999999999999,0.7064527461297097
0.3699999999999999,0.7077681258932207
0.3799999999999999,0.7090615493936079
0.3899999999999999,0.7106204440754018
0.3999999999999998,0.7120156647957269
0.4099999999999998,0.7134308457552555
0.4199999999999998,0.7149019153845539
0.4299999999999998,0.7162771758656755
0.43999999999999984,0.7176704005620803
0.44999999999999984,0.7188300904598041
0.45999999999999985,0.7199897803575278
0.46999999999999986,0.7210696292984375
0.47999999999999976,0.7220596571629314
