0.005,0.052,0.047,0.004,0.046,0.047,0.009,0.048,0.041,0.050,0.011,0.006,0.009,0.054,0.005,0.006,0.115,0.045,0.048,0.126,0.003,0.056,0.009,0.094,0.004,0.047,0.055,0.047,0.050,0.047,0.051,0.009,0.046,0.050,0.105,0.053,0.044,0.059,0.044,0.052,0.048,0.004,0.055,0.005,0.011,0.046,0.039,0.053,0.009,0.020,0.009,0.050,0.044,0.045,0.047,0.044,0.053,0.046,0.046,0.052,0.047,0.043,0.050,0.058,0.045,0.047,0.051,0.041,0.046,0.052,0.048,0.040,0.059,0.057,0.061,0.066,0.050,0.050,0.062,0.066,0.060
0.058,0.086,0.041,0.057,0.036,0.041,0.062,0.082,0.034,0.019,0.062,0.060,0.061,0.087,0.058,0.059,0.127,0.040,0.081,0.136,0.056,0.002,0.061,0.116,0.057,0.040,0.052,0.040,0.047,0.080,0.048,0.061,0.079,0.082,0.124,0.087,0.041,0.093,0.034,0.085,0.039,0.058,0.079,0.056,0.063,0.079,0.072,0.017,0.061,0.051,0.062,0.048,0.076,0.078,0.045,0.041,0.050,0.040,0.036,0.014,0.041,0.039,0.047,0.024,0.040,0.045,0.048,0.039,0.042,0.020,0.042,0.035,0.040,0.006,0.042,0.031,0.047,0.019,0.052,0.031,0.048
0.066,0.078,0.107,0.065,0.105,0.107,0.056,0.078,0.099,0.084,0.056,0.061,0.061,0.076,0.067,0.062,0.065,0.105,0.080,0.071,0.066,0.083,0.057,0.069,0.065,0.108,0.117,0.105,0.112,0.075,0.113,0.057,0.080,0.086,0.070,0.085,0.105,0.085,0.101,0.078,0.106,0.064,0.012,0.066,0.055,0.076,0.075,0.086,0.055,0.083,0.057,0.112,0.083,0.075,0.109,0.105,0.115,0.104,0.104,0.078,0.107,0.104,0.112,0.093,0.105,0.109,0.113,0.102,0.106,0.091,0.107,0.100,0.105,0.085,0.107,0.100,0.112,0.084,0.077,0.100,0.078
0.148,0.094,0.188,0.148,0.184,0.188,0.139,0.099,0.180,0.168,0.138,0.143,0.143,0.092,0.149,0.144,0.030,0.187,0.102,0.019,0.148,0.153,0.139,0.051,0.147,0.188,0.200,0.188,0.195,0.100,0.195,0.139,0.105,0.101,0.039,0.096,0.187,0.087,0.181,0.094,0.186,0.147,0.093,0.149,0.137,0.101,0.109,0.170,0.137,0.165,0.139,0.195,0.109,0.102,0.191,0.187,0.197,0.187,0.183,0.143,0.188,0.186,0.194,0.177,0.187,0.191,0.196,0.184,0.188,0.168,0.190,0.183,0.188,0.149,0.190,0.184,0.194,0.168,0.166,0.184,0.167
0.005,0.052,0.047,0.006,0.046,0.047,0.010,0.048,0.041,0.052,0.013,0.007,0.009,0.054,0.006,0.006,0.115,0.046,0.047,0.127,0.006,0.058,0.011,0.094,0.004,0.048,0.056,0.048,0.051,0.046,0.052,0.011,0.046,0.049,0.106,0.053,0.045,0.059,0.044,0.052,0.049,0.004,0.055,0.007,0.012,0.046,0.039,0.055,0.011,0.021,0.011,0.051,0.045,0.045,0.048,0.045,0.054,0.047,0.046,0.054,0.047,0.044,0.051,0.060,0.046,0.048,0.052,0.042,0.046,0.053,0.049,0.041,0.062,0.059,0.064,0.069,0.051,0.052,0.064,0.069,0.063
0.045,0.090,0.005,0.046,0.003,0.005,0.053,0.086,0.009,0.031,0.055,0.050,0.050,0.093,0.045,0.049,0.155,0.009,0.083,0.166,0.046,0.039,0.054,0.134,0.045,0.003,0.016,0.010,0.011,0.084,0.011,0.054,0.080,0.084,0.145,0.089,0.009,0.097,0.006,0.090,0.010,0.046,0.097,0.045,0.055,0.083,0.075,0.026,0.054,0.034,0.054,0.012,0.077,0.082,0.009,0.009,0.013,0.012,0.004,0.048,0.005,0.008,0.012,0.024,0.009,0.009,0.011,0.007,0.009,0.018,0.011,0.010,0.027,0.042,0.028,0.032,0.012,0.032,0.064,0.032,0.059
0.051,0.105,0.012,0.052,0.016,0.011,0.061,0.101,0.019,0.039,0.062,0.057,0.056,0.108,0.050,0.055,0.170,0.012,0.097,0.181,0.052,0.054,0.061,0.149,0.052,0.012,0.000,0.012,0.005,0.099,0.005,0.060,0.095,0.099,0.160,0.104,0.013,0.113,0.018,0.106,0.013,0.053,0.110,0.051,0.062,0.098,0.090,0.036,0.063,0.036,0.060,0.005,0.090,0.097,0.009,0.013,0.003,0.013,0.016,0.063,0.011,0.013,0.005,0.028,0.012,0.009,0.005,0.016,0.011,0.032,0.010,0.017,0.018,0.058,0.018,0.025,0.006,0.040,0.063,0.025,0.057
0.044,0.094,0.006,0.044,0.006,0.006,0.051,0.090,0.007,0.025,0.051,0.048,0.046,0.096,0.043,0.046,0.156,0.003,0.087,0.167,0.044,0.039,0.050,0.134,0.043,0.007,0.015,0.003,0.010,0.088,0.010,0.050,0.085,0.089,0.146,0.094,0.004,0.102,0.004,0.095,0.006,0.044,0.096,0.042,0.051,0.088,0.080,0.022,0.051,0.034,0.050,0.011,0.082,0.087,0.007,0.004,0.012,0.004,0.005,0.049,0.006,0.006,0.009,0.017,0.003,0.007,0.011,0.007,0.005,0.018,0.005,0.007,0.022,0.043,0.023,0.024,0.011,0.026,0.056,0.024,0.051
0.040,0.090,0.006,0.041,0.007,0.006,0.048,0.086,0.004,0.025,0.050,0.044,0.044,0.092,0.040,0.043,0.155,0.009,0.083,0.166,0.040,0.040,0.048,0.133,0.040,0.007,0.016,0.009,0.011,0.084,0.011,0.048,0.081,0.085,0.145,0.090,0.006,0.098,0.007,0.091,0.012,0.040,0.095,0.039,0.050,0.084,0.076,0.023,0.049,0.028,0.048,0.010,0.078,0.083,0.007,0.006,0.013,0.009,0.008,0.048,0.006,0.005,0.012,0.023,0.007,0.007,0.012,0.003,0.007,0.019,0.010,0.005,0.026,0.043,0.027,0.031,0.010,0.026,0.059,0.031,0.054
0.050,0.007,0.090,0.049,0.086,0.090,0.044,0.005,0.084,0.096,0.047,0.046,0.049,0.009,0.051,0.049,0.070,0.091,0.006,0.080,0.051,0.081,0.047,0.048,0.050,0.089,0.101,0.092,0.096,0.002,0.096,0.047,0.008,0.011,0.059,0.010,0.090,0.013,0.085,0.007,0.092,0.049,0.074,0.052,0.045,0.005,0.011,0.097,0.045,0.066,0.046,0.096,0.012,0.006,0.093,0.090,0.099,0.091,0.087,0.070,0.090,0.089,0.096,0.104,0.090,0.092,0.097,0.086,0.090,0.089,0.093,0.086,0.106,0.076,0.108,0.113,0.095,0.096,0.109,0.113,0.108
0.047,0.097,0.004,0.048,0.008,0.004,0.055,0.093,0.012,0.033,0.057,0.051,0.050,0.099,0.046,0.050,0.162,0.007,0.090,0.173,0.047,0.046,0.055,0.140,0.047,0.005,0.009,0.006,0.004,0.091,0.004,0.055,0.088,0.092,0.152,0.097,0.006,0.104,0.011,0.098,0.006,0.047,0.102,0.046,0.057,0.090,0.082,0.030,0.056,0.035,0.055,0.005,0.084,0.089,0.002,0.006,0.006,0.008,0.008,0.055,0.004,0.009,0.005,0.022,0.007,0.003,0.007,0.010,0.005,0.024,0.006,0.011,0.021,0.049,0.021,0.024,0.008,0.034,0.061,0.025,0.055
0.003,0.054,0.046,0.003,0.045,0.046,0.009,0.050,0.039,0.049,0.011,0.006,0.008,0.056,0.004,0.005,0.118,0.043,0.049,0.129,0.002,0.057,0.009,0.097,0.003,0.046,0.052,0.045,0.048,0.048,0.048,0.009,0.047,0.051,0.108,0.055,0.042,0.061,0.043,0.054,0.048,0.003,0.058,0.005,0.010,0.048,0.041,0.052,0.010,0.018,0.009,0.047,0.046,0.047,0.045,0.042,0.050,0.043,0.046,0.053,0.046,0.041,0.047,0.057,0.042,0.045,0.049,0.039,0.044,0.052,0.045,0.038,0.058,0.058,0.060,0.065,0.047,0.049,0.061,0.065,0.059
0.050,0.015,0.084,0.048,0.080,0.084,0.049,0.012,0.078,0.093,0.053,0.049,0.053,0.019,0.049,0.051,0.079,0.086,0.009,0.089,0.050,0.077,0.051,0.057,0.050,0.083,0.092,0.087,0.090,0.013,0.090,0.051,0.008,0.008,0.068,0.012,0.084,0.021,0.080,0.015,0.087,0.049,0.085,0.052,0.052,0.011,0.012,0.093,0.050,0.057,0.051,0.089,0.004,0.012,0.086,0.084,0.090,0.087,0.081,0.066,0.084,0.083,0.090,0.100,0.085,0.086,0.088,0.080,0.084,0.085,0.088,0.080,0.099,0.072,0.102,0.109,0.087,0.093,0.109,0.109,0.107
0.053,0.009,0.091,0.052,0.088,0.091,0.051,0.008,0.085,0.099,0.054,0.051,0.056,0.013,0.053,0.053,0.070,0.092,0.007,0.081,0.055,0.083,0.053,0.049,0.053,0.090,0.101,0.094,0.097,0.012,0.098,0.053,0.007,0.002,0.060,0.004,0.091,0.012,0.087,0.010,0.093,0.052,0.085,0.056,0.053,0.011,0.013,0.099,0.052,0.066,0.053,0.096,0.010,0.012,0.094,0.091,0.099,0.093,0.088,0.072,0.091,0.090,0.097,0.107,0.092,0.094,0.097,0.087,0.092,0.091,0.095,0.087,0.107,0.078,0.109,0.115,0.095,0.099,0.114,0.115,0.112
0.056,0.005,0.095,0.055,0.091,0.095,0.049,0.006,0.089,0.101,0.053,0.052,0.055,0.008,0.056,0.054,0.066,0.096,0.008,0.076,0.056,0.085,0.052,0.044,0.055,0.094,0.105,0.098,0.101,0.010,0.101,0.052,0.011,0.007,0.055,0.004,0.095,0.008,0.090,0.005,0.097,0.055,0.081,0.058,0.052,0.008,0.015,0.101,0.051,0.071,0.052,0.100,0.015,0.009,0.097,0.095,0.103,0.096,0.092,0.074,0.095,0.094,0.101,0.108,0.096,0.097,0.101,0.091,0.095,0.093,0.098,0.091,0.109,0.080,0.111,0.117,0.100,0.101,0.114,0.117,0.113
0.063,0.011,0.103,0.062,0.099,0.103,0.058,0.013,0.097,0.110,0.062,0.060,0.063,0.013,0.064,0.062,0.062,0.104,0.015,0.071,0.064,0.094,0.061,0.040,0.063,0.101,0.113,0.105,0.108,0.017,0.109,0.061,0.018,0.014,0.051,0.009,0.103,0.005,0.098,0.012,0.105,0.063,0.087,0.066,0.060,0.016,0.023,0.110,0.059,0.078,0.060,0.108,0.023,0.017,0.105,0.103,0.111,0.104,0.100,0.083,0.103,0.101,0.108,0.117,0.103,0.105,0.109,0.099,0.103,0.102,0.106,0.098,0.118,0.089,0.120,0.126,0.107,0.110,0.123,0.126,0.122
0.042,0.094,0.006,0.042,0.006,0.006,0.049,0.090,0.007,0.026,0.050,0.046,0.045,0.095,0.041,0.044,0.157,0.004,0.087,0.168,0.042,0.043,0.048,0.136,0.042,0.007,0.013,0.004,0.008,0.088,0.009,0.048,0.085,0.089,0.147,0.094,0.001,0.101,0.007,0.094,0.008,0.042,0.097,0.041,0.050,0.087,0.079,0.024,0.050,0.031,0.049,0.008,0.081,0.086,0.005,0.001,0.011,0.005,0.006,0.051,0.006,0.005,0.008,0.018,0.003,0.005,0.009,0.004,0.004,0.022,0.005,0.007,0.022,0.046,0.023,0.026,0.010,0.027,0.056,0.026,0.051
0.062,0.008,0.102,0.062,0.099,0.102,0.055,0.012,0.096,0.108,0.059,0.058,0.061,0.010,0.063,0.060,0.060,0.103,0.016,0.069,0.063,0.093,0.059,0.038,0.062,0.101,0.113,0.105,0.108,0.014,0.109,0.058,0.019,0.015,0.048,0.010,0.102,0.001,0.098,0.009,0.104,0.061,0.084,0.064,0.057,0.015,0.023,0.108,0.057,0.079,0.057,0.108,0.023,0.016,0.105,0.102,0.111,0.103,0.099,0.082,0.102,0.101,0.108,0.116,0.103,0.105,0.109,0.098,0.102,0.101,0.106,0.098,0.117,0.088,0.120,0.124,0.108,0.108,0.121,0.124,0.119
0.043,0.086,0.010,0.044,0.007,0.011,0.050,0.083,0.006,0.026,0.051,0.047,0.046,0.088,0.043,0.046,0.148,0.010,0.080,0.159,0.043,0.033,0.049,0.127,0.043,0.011,0.022,0.010,0.017,0.081,0.017,0.049,0.078,0.081,0.138,0.086,0.011,0.094,0.004,0.087,0.011,0.043,0.091,0.042,0.050,0.080,0.072,0.020,0.049,0.035,0.050,0.018,0.075,0.079,0.014,0.011,0.020,0.011,0.006,0.042,0.011,0.009,0.017,0.023,0.009,0.014,0.018,0.008,0.012,0.013,0.012,0.008,0.028,0.037,0.029,0.032,0.017,0.027,0.060,0.032,0.055
0.055,0.003,0.095,0.054,0.092,0.095,0.048,0.005,0.089,0.100,0.051,0.051,0.054,0.005,0.056,0.054,0.064,0.096,0.009,0.076,0.055,0.084,0.051,0.043,0.055,0.094,0.106,0.098,0.101,0.008,0.102,0.051,0.011,0.009,0.054,0.007,0.095,0.009,0.091,0.000,0.097,0.054,0.076,0.057,0.050,0.008,0.016,0.100,0.049,0.071,0.051,0.101,0.016,0.009,0.098,0.095,0.104,0.096,0.092,0.074,0.095,0.094,0.101,0.108,0.096,0.098,0.102,0.091,0.095,0.093,0.099,0.091,0.109,0.080,0.111,0.116,0.100,0.100,0.113,0.116,0.111
0.048,0.091,0.007,0.048,0.005,0.007,0.055,0.087,0.010,0.028,0.055,0.052,0.050,0.093,0.048,0.050,0.152,0.008,0.085,0.163,0.048,0.036,0.054,0.130,0.047,0.007,0.019,0.007,0.014,0.085,0.014,0.054,0.083,0.087,0.142,0.091,0.009,0.099,0.006,0.092,0.005,0.048,0.094,0.047,0.055,0.085,0.077,0.024,0.055,0.039,0.054,0.015,0.080,0.084,0.012,0.009,0.016,0.008,0.004,0.045,0.007,0.011,0.013,0.019,0.009,0.012,0.015,0.011,0.010,0.016,0.009,0.012,0.026,0.039,0.027,0.026,0.016,0.029,0.060,0.026,0.055
0.005,0.052,0.047,0.006,0.046,0.047,0.010,0.049,0.041,0.052,0.012,0.007,0.008,0.055,0.005,0.006,0.116,0.046,0.047,0.127,0.006,0.058,0.010,0.094,0.004,0.048,0.056,0.047,0.051,0.046,0.051,0.010,0.046,0.049,0.106,0.053,0.045,0.060,0.044,0.053,0.049,0.003,0.055,0.007,0.011,0.047,0.040,0.055,0.010,0.021,0.010,0.050,0.045,0.046,0.047,0.045,0.053,0.047,0.047,0.055,0.047,0.043,0.050,0.060,0.045,0.047,0.052,0.041,0.046,0.054,0.048,0.041,0.061,0.060,0.064,0.068,0.050,0.052,0.064,0.068,0.062
0.063,0.077,0.103,0.063,0.099,0.103,0.054,0.077,0.095,0.083,0.053,0.058,0.058,0.075,0.064,0.059,0.066,0.102,0.079,0.073,0.063,0.080,0.054,0.069,0.062,0.103,0.114,0.103,0.110,0.074,0.110,0.054,0.079,0.084,0.070,0.083,0.102,0.083,0.096,0.076,0.101,0.061,0.004,0.064,0.052,0.075,0.074,0.085,0.052,0.080,0.054,0.109,0.082,0.075,0.106,0.102,0.112,0.101,0.099,0.076,0.103,0.101,0.109,0.092,0.102,0.106,0.111,0.099,0.103,0.085,0.104,0.098,0.103,0.082,0.104,0.099,0.109,0.083,0.077,0.099,0.079
