time,size
0.26694464683532715,184
3.3136796951293945,184
3.861318826675415,184
4.065687417984009,184
4.1191725730896,184
4.229144811630249,184
4.3070409297943115,184
7.361258506774902,184
7.8488500118255615,60
8.036696434020996,184
8.113236427307129,184
8.276464223861694,184
8.371053695678711,184
11.96360468864441,184
12.087626934051514,184
12.219703435897827,184
12.4178946018219,184
14.715516328811646,60
16.4613516330719,184
17.844201803207397,60
20.06881022453308,184
20.274361610412598,184
20.505232095718384,184
20.52031683921814,184
22.840715169906616,60
24.246101140975952,184
24.376819610595703,184
27.61812710762024,184
28.297862768173218,184
28.371740102767944,184
28.424981832504272,184
28.545830011367798,184
28.600724697113037,184
28.627511501312256,184
31.66126823425293,184
32.2217435836792,184
32.5958571434021,184
32.64780282974243,184
32.847951889038086,60
35.71000075340271,184
36.26613640785217,184
36.479857206344604,184
36.694589376449585,184
36.73115396499634,184
39.758453607559204,184
40.31309723854065,184
40.526808977127075,184
40.577911376953125,184
40.73994469642639,184
43.80387783050537,184
44.18746328353882,60
44.36036419868469,184
44.57438659667969,184
44.754802942276,184
44.78482151031494,184
47.84717416763306,184
48.57557940483093,184
48.62124729156494,184
49.160144567489624,60
49.77022862434387,60
51.891329288482666,184
52.45412588119507,184
52.622414112091064,184
52.72533464431763,184
52.92818474769592,184
54.100127935409546,60
56.500874280929565,184
56.77367687225342,184
56.91750741004944,184
56.93012571334839,184
56.97628116607666,184
59.17725086212158,60
59.98900389671326,184
60.54754590988159,184
60.77896809577942,184
60.82420086860657,184
64.03665447235107,184
64.16041231155396,60
64.59468197822571,184
64.7718596458435,184
64.77451491355896,60
64.82347273826599,184
65.02362871170044,184
65.08499479293823,184
68.64482593536377,184
69.07377862930298,184
69.07485628128052,184
69.1356692314148,184
71.3021891117096,60
72.69484829902649,184
72.92066550254822,184
72.97229409217834,184
73.11829090118408,184
73.12470555305481,184
73.18267893791199,184
77.22712898254395,184
80.25355648994446,184
80.80100536346436,184
80.98430752754211,184
81.2120475769043,184
81.3024389743805,60
84.30421948432922,184
85.12330651283264,184
85.2588860988617,184
85.28091549873352,184
86.30524611473083,60
89.13020157814026,184
89.16984128952026,184
89.17874383926392,60
89.30648231506348,184
91.28960537910461,60
92.40859913825989,184
92.95623755455017,184
93.14422559738159,184
93.21992444992065,184
93.35184288024902,184
93.42310690879822,184
94.16086983680725,60
96.29524970054626,60
96.45576858520508,184
96.99949789047241,184
97.19151329994202,184
97.22665476799011,184
97.26994752883911,184
97.39647841453552,184
97.43186402320862,184
97.46839833259583,184
99.15859007835388,60
101.0476086139679,184
101.23994183540344,184
101.27723479270935,184
101.32021450996399,184
101.44037055969238,184
105.32809543609619,184
105.37079977989197,184
105.53242111206055,184
106.27259588241577,60
108.61315059661865,184
109.14618730545044,184
109.4184947013855,184
109.5375382900238,184
109.62111639976501,184
111.30527353286743,60
113.62876200675964,184
113.66549348831177,184
116.71937608718872,184
117.2473464012146,184
117.43633937835693,184
117.49527072906494,184
117.63771891593933,184
117.7133846282959,184
